step,learning_rate,train_loss,train_bpc,val_loss,val_bpc,step_time_sec
1,6e-07,8.779146194458008,12.665630677983783,8.773320317268372,12.657225713853467,0.277983765990939
2,1.2e-06,8.78109359741211,12.668440186568278,,,0.011061427998356521
3,1.8e-06,8.778412818908691,12.664572640715676,,,0.009553800977300853
4,2.4e-06,8.759359359741211,12.63708430966297,,,0.009531210002023727
5,2.9999999999999997e-06,8.750266075134277,12.623965473055156,,,0.011021623970009387
6,3.6e-06,8.734748840332031,12.601578835357646,,,0.010818584996741265
7,4.2e-06,8.718461990356445,12.578081877666165,,,0.008936517988331616
8,4.8e-06,8.69877815246582,12.549684102355698,,,0.00982870499137789
9,5.399999999999999e-06,8.669902801513672,12.508025776733106,,,0.010792344983201474
10,5.999999999999999e-06,8.642480850219727,12.468464263589832,,,0.011621394951362163
11,6.599999999999999e-06,8.615760803222656,12.429915384294839,,,0.008846399025060236
12,7.2e-06,8.58211898803711,12.381380504360147,,,0.011431189021095634
13,7.799999999999998e-06,8.538861274719238,12.318972815876258,,,0.011337554024066776
14,8.4e-06,8.536283493041992,12.315253863034,,,0.011558477010112256
15,8.999999999999999e-06,8.486742973327637,12.243782000919039,,,0.008766860992182046
16,9.6e-06,8.468135833740234,12.216937572911164,,,0.010572283994406462
17,1.02e-05,8.411722183227539,12.135549879078056,,,0.011479970009531826
18,1.0799999999999998e-05,8.395648956298828,12.112361114296922,,,0.011480020999442786
19,1.14e-05,8.36324691772461,12.065614853931203,,,0.008911942015402019
20,1.1999999999999999e-05,8.332809448242188,12.021702867651705,,,0.01092060498194769
21,1.26e-05,8.319524765014648,12.002537121039552,,,0.011444464034866542
22,1.3199999999999997e-05,8.279430389404297,11.94469316417896,,,0.008794132038019598
23,1.3799999999999998e-05,8.2338228225708,11.878895353681262,,,0.009642636985518038
24,1.44e-05,8.23012924194336,11.873566643226928,,,0.011139163980260491
25,1.4999999999999999e-05,8.189266204833984,11.814613742233572,,,0.012610352016054094
26,1.5599999999999996e-05,8.157123565673828,11.768241716116131,,,0.008664480003062636
27,1.6199999999999997e-05,8.142501831054688,11.747147012091903,,,0.009948468999937177
28,1.68e-05,8.096967697143555,11.681455142907136,,,0.010872335988096893
29,1.74e-05,8.098284721374512,11.68335520723387,,,0.011469290009699762
30,1.7999999999999997e-05,8.039267539978027,11.598211412305917,,,0.008969098038505763
31,1.8599999999999998e-05,8.043169021606445,11.603840060503355,,,0.009736893000081182
32,1.92e-05,8.048101425170898,11.610956014665454,,,0.010921878041699529
33,1.98e-05,7.990241050720215,11.527481139381475,,,0.010058835032396019
34,2.04e-05,7.98862361907959,11.525147678774568,,,0.010556994995567948
35,2.1e-05,7.9561357498168945,11.478277590900229,,,0.011372378969099373
36,2.1599999999999996e-05,7.934898376464844,11.447638537683718,,,0.012696042016614228
37,2.2199999999999998e-05,7.940880298614502,11.456268627104013,,,0.014597625995520502
38,2.28e-05,7.890650749206543,11.383802705267064,,,0.01166780199855566
39,2.34e-05,7.9115190505981445,11.413909300196503,,,0.012114836019463837
40,2.3999999999999997e-05,7.843538284301758,11.315833785784875,,,0.01201680296799168
41,2.4599999999999998e-05,7.846405982971191,11.31997100043403,,,0.014418291044421494
42,2.52e-05,7.840376853942871,11.311272805883993,,,0.00929506798274815
43,2.5799999999999997e-05,7.809039115905762,11.266062006625178,,,0.00985401205252856
44,2.6399999999999995e-05,7.783024787902832,11.228531264623292,,,0.011221698019653559
45,2.6999999999999996e-05,7.765082359313965,11.202645811876629,,,0.011483277019578964
46,2.7599999999999997e-05,7.786393165588379,11.233390806406073,,,0.008687813009601086
47,2.8199999999999998e-05,7.713557243347168,11.128310782590102,,,0.009410424041561782
48,2.88e-05,7.691685199737549,11.096756093740398,,,0.01422815496334806
49,2.94e-05,7.677947044372559,11.076936125124364,,,0.014246820006519556
50,2.9999999999999997e-05,7.673427104949951,11.07041523093425,,,0.014670541975647211
51,3.06e-05,7.685647010803223,11.088044828508895,,,0.009712768020108342
52,3.119999999999999e-05,7.635470867156982,11.015655954899533,,,0.010770794993732125
53,3.1799999999999994e-05,7.661596775054932,11.053347672662625,,,0.012340799032244831
54,3.2399999999999995e-05,7.603488445281982,10.969515073464851,,,0.008868782024364918
55,3.2999999999999996e-05,7.586164474487305,10.944521866710865,,,0.010072770994156599
56,3.36e-05,7.57386589050293,10.92677876058665,,,0.010913812962826341
57,3.42e-05,7.5470051765441895,10.888026941763638,,,0.010537640016991645
58,3.48e-05,7.55523157119751,10.89989512053438,,,0.008976392971817404
59,3.539999999999999e-05,7.521240234375,10.850855987467357,,,0.010244301985949278
60,3.5999999999999994e-05,7.510158061981201,10.834867792312547,,,0.010960159997921437
61,3.6599999999999995e-05,7.506626605987549,10.829772978263387,,,0.011160663969349116
62,3.7199999999999996e-05,7.479436874389648,10.790546487323995,,,0.00933249801164493
63,3.78e-05,7.501237392425537,10.821997986583181,,,0.01135758199961856
64,3.84e-05,7.425803184509277,10.713169428909007,,,0.01077443198300898
65,3.9e-05,7.435331344604492,10.726915658227169,,,0.009863329993095249
66,3.96e-05,7.402348518371582,10.679331498386448,,,0.009355260990560055
67,4.02e-05,7.412830829620361,10.694454276842116,,,0.012585566029883921
68,4.08e-05,7.401303291320801,10.677823554503682,,,0.012198473035823554
69,4.14e-05,7.3528242111206055,10.607883025912002,,,0.011021604004781693
70,4.2e-05,7.350559234619141,10.60461535554561,,,0.009338088042568415
71,4.259999999999999e-05,7.309353351593018,10.54516783244837,,,0.010454484028741717
72,4.319999999999999e-05,7.333858489990234,10.580521274090334,,,0.011667480983305722
73,4.3799999999999994e-05,7.277344703674316,10.498989114830499,,,0.009744677983690053
74,4.4399999999999995e-05,7.278728485107422,10.500985489441716,,,0.009375387977343053
75,4.4999999999999996e-05,7.293332099914551,10.522054052103012,,,0.010704129992518574
76,4.56e-05,7.2634382247924805,10.478926306711447,,,0.01408892497420311
77,4.62e-05,7.259188652038574,10.47279546917349,,,0.009247188980225474
78,4.68e-05,7.226720809936523,10.425954274384496,,,0.010711914976127446
79,4.7399999999999993e-05,7.239124298095703,10.44384872524147,,,0.01070307899499312
80,4.7999999999999994e-05,7.194123268127441,10.378925962471362,,,0.010690263996366411
81,4.8599999999999995e-05,7.183294296264648,10.363303058466984,,,0.009354428970254958
82,4.9199999999999997e-05,7.160836219787598,10.330902902905638,,,0.010265761986374855
83,4.98e-05,7.2091264724731445,10.400571010978352,,,0.010984805005136877
84,5.04e-05,7.159750938415527,10.329337172852183,,,0.010230295010842383
85,5.1e-05,7.167905330657959,10.341101474101803,,,0.009024291997775435
86,5.1599999999999994e-05,7.132204055786133,10.289595421890805,,,0.010044797963928431
87,5.2199999999999995e-05,7.128227233886719,10.283858080658023,,,0.010953406046610326
88,5.279999999999999e-05,7.097297668457031,10.239236149995762,,,0.010750417015515268
89,5.339999999999999e-05,7.077466011047363,10.210625116198225,,,0.009073324035853148
90,5.399999999999999e-05,7.062073230743408,10.188418028388215,,,0.010700143000576645
91,5.459999999999999e-05,7.085114479064941,10.221659523077582,,,0.011167777993250638
92,5.519999999999999e-05,7.052350997924805,10.174391811314448,,,0.009420893038623035
93,5.5799999999999994e-05,7.045251846313477,10.164149900490266,,,0.010657524049747735
94,5.6399999999999995e-05,7.025879859924316,10.136202031794456,,,0.010613250022288412
95,5.6999999999999996e-05,6.976856231689453,10.065475886453635,,,0.010977140977047384
96,5.76e-05,6.987879276275635,10.081378778213617,,,0.009150146972388029
97,5.82e-05,6.919129848480225,9.982194319669226,,,0.009776477003470063
98,5.88e-05,6.922521591186523,9.987087570051575,,,0.010702407045755535
99,5.94e-05,6.897922515869141,9.951598606080731,,,0.011611627007368952
100,5.9999999999999995e-05,6.924079895019531,9.989335727263652,,,0.00908039603382349
101,6.0599999999999996e-05,6.897775173187256,9.951386035524266,,,0.009768572985194623
102,6.12e-05,6.88297176361084,9.930029229940121,,,0.011003690015058964
103,6.18e-05,6.866497993469238,9.906262603452088,,,0.011719878995791078
104,6.239999999999999e-05,6.867800712585449,9.908142029860716,,,0.008875373983755708
105,6.299999999999999e-05,6.7916059494018555,9.798216222874037,,,0.009691689047031105
106,6.359999999999999e-05,6.82669734954834,9.84884241184322,,,0.011188415985088795
107,6.419999999999999e-05,6.798635005950928,9.808357007899511,,,0.01038203900679946
108,6.479999999999999e-05,6.790386199951172,9.796456496390409,,,0.008958327991422266
109,6.539999999999999e-05,6.83750057220459,9.864428167595012,,,0.010479049989953637
110,6.599999999999999e-05,6.725741386413574,9.703193744480526,,,0.011118113994598389
111,6.659999999999999e-05,6.745220184326172,9.731295709631508,,,0.011507401010021567
112,6.72e-05,6.7510552406311035,9.739713916425941,,,0.008960633014794439
113,6.78e-05,6.656284332275391,9.602988396920612,,,0.010373311990406364
114,6.84e-05,6.700270175933838,9.66644655543597,,,0.010786123981233686
115,6.9e-05,6.729169845581055,9.70813996551934,,,0.010504086036235094
116,6.96e-05,6.6678786277771,9.619715429543529,,,0.009101675997953862
117,7.02e-05,6.667024612426758,9.618483345832747,,,0.010654156969394535
118,7.079999999999999e-05,6.60910701751709,9.534925918876354,,,0.011901056976057589
119,7.139999999999999e-05,6.643810749053955,9.584992820264931,,,0.00959938601590693
120,7.199999999999999e-05,6.587677955627441,9.504010317557254,,,0.009018992015626281
121,7.259999999999999e-05,6.609448432922363,9.535418477188424,,,0.010808194987475872
122,7.319999999999999e-05,6.50535249710083,9.385239786802003,,,0.01324035000288859
123,7.379999999999999e-05,6.521633148193359,9.408727801395639,,,0.009531299991067499
124,7.439999999999999e-05,6.57171630859375,9.480982528537329,,,0.008883459027856588
125,7.5e-05,6.508760452270508,9.390156426824868,,,0.01025193597888574
126,7.56e-05,6.522658348083496,9.410206852193058,,,0.011120649054646492
127,7.62e-05,6.528314590454102,9.418367085011196,,,0.009162791015114635
128,7.68e-05,6.466910362243652,9.329779509482368,,,0.009215819998644292
129,7.74e-05,6.488048553466797,9.360275473133362,,,0.010516299051232636
130,7.8e-05,6.449813365936279,9.305113757695624,,,0.011636202048975974
131,7.86e-05,6.421706199645996,9.26456368827519,,,0.008877017011400312
132,7.92e-05,6.455841064453125,9.31380988845385,,,0.00997773400740698
133,7.98e-05,6.413540363311768,9.252782876691088,,,0.01063247601268813
134,8.04e-05,6.373517990112305,9.195042797351615,,,0.010449003952089697
135,8.1e-05,6.394648551940918,9.225527754112953,,,0.009839395002927631
136,8.16e-05,6.3656158447265625,9.183642411391222,,,0.009921048011165112
137,8.22e-05,6.4525227546691895,9.309022579384433,,,0.01047095499234274
138,8.28e-05,6.374373435974121,9.196276944854207,,,0.010766267019789666
139,8.34e-05,6.369666576385498,9.18948638186754,,,0.009322039026301354
140,8.4e-05,6.307941436767578,9.100435829042588,,,0.010273866995703429
141,8.459999999999998e-05,6.363111972808838,9.180030087792499,,,0.011061457975301892
142,8.519999999999998e-05,6.266200065612793,9.040215759877674,,,0.010890548990573734
143,8.579999999999998e-05,6.330348968505859,9.132763063959969,,,0.009093971981201321
144,8.639999999999999e-05,6.249176979064941,9.015656637334464,,,0.010620223998557776
145,8.699999999999999e-05,6.245660781860352,9.010583837064615,,,0.017479770991485566
146,8.759999999999999e-05,6.2416229248046875,9.00475844071459,,,0.010553129017353058
147,8.819999999999999e-05,6.278069972991943,9.057340416389385,,,0.009125701035372913
148,8.879999999999999e-05,6.210177898406982,8.959392857069998,,,0.010207021958194673
149,8.939999999999999e-05,6.259946346282959,9.03119355001341,,,0.010969286027830094
150,8.999999999999999e-05,6.255016803741455,9.024081723434932,,,0.010527881036978215
151,9.059999999999999e-05,6.255061149597168,9.024145700981054,,,0.009073354012798518
152,9.12e-05,6.213720798492432,8.964504181453641,,,0.010867886012420058
153,9.18e-05,6.2356181144714355,8.996095330625328,,,0.010652744036633521
154,9.24e-05,6.176633834838867,8.910999002909014,,,0.011129265010822564
155,9.3e-05,6.14207649230957,8.861143296215698,,,0.009548390982672572
156,9.36e-05,6.168769836425781,8.899653651396896,,,0.010927187977358699
157,9.419999999999999e-05,6.190099716186523,8.930426163150477,,,0.011132160027045757
158,9.479999999999999e-05,6.1604084968566895,8.88759078826538,,,0.012245380028616637
159,9.539999999999999e-05,6.113398551940918,8.819769773862932,,,0.009456669969949871
160,9.599999999999999e-05,6.183334827423096,8.920666491679315,,,0.01059364399407059
161,9.659999999999999e-05,6.087544918060303,8.78247086447441,,,0.011215034988708794
