step,learning_rate,train_loss,train_bpc,val_loss,val_bpc,step_time_sec
1,6e-07,8.773197174072266,12.657048055775126,8.773356795310974,12.65727834054463,0.28628246899461374
2,1.2e-06,8.782422065734863,12.670356761229494,,,0.01108762004878372
3,1.8e-06,8.773738861083984,12.657829544940647,,,0.012664303998462856
4,2.4e-06,8.760475158691406,12.638694067275047,,,0.01172037102514878
5,2.9999999999999997e-06,8.752410888671875,12.62705978490948,,,0.009650287043768913
6,3.6e-06,8.736833572387695,12.604586467955935,,,0.009718724002595991
7,4.2e-06,8.72416877746582,12.58631503112827,,,0.010519368981476873
8,4.8e-06,8.710947036743164,12.567240091355774,,,0.011868236993905157
9,5.399999999999999e-06,8.6860990524292,12.53139202760993,,,0.011749425961170346
10,5.999999999999999e-06,8.664912223815918,12.500825895037385,,,0.012496591021772474
11,6.599999999999999e-06,8.645095825195312,12.472236875019158,,,0.014002061972860247
12,7.2e-06,8.616138458251953,12.430460225332771,,,0.01012585504213348
13,7.799999999999998e-06,8.578378677368164,12.375984376706676,,,0.009695220971480012
14,8.4e-06,8.574628829956055,12.370574490441134,,,0.011149996018502861
15,8.999999999999999e-06,8.535270690917969,12.31379269843227,,,0.011604135041125119
16,9.6e-06,8.513786315917969,12.282797297163171,,,0.011351922992616892
17,1.02e-05,8.45949649810791,12.204473646237835,,,0.011126782977953553
18,1.0799999999999998e-05,8.447487831115723,12.187148801920518,,,0.009433511993847787
19,1.14e-05,8.41430377960205,12.13927433536514,,,0.010536190995480865
20,1.1999999999999999e-05,8.384194374084473,12.095835645340816,,,0.011726383003406227
21,1.26e-05,8.370637893676758,12.076277778284696,,,0.013291704992298037
22,1.3199999999999997e-05,8.332691192626953,12.021532260862047,,,0.011414831038564444
23,1.3799999999999998e-05,8.284307479858398,11.951729318391058,,,0.009319829987362027
24,1.44e-05,8.28415298461914,11.95150642887554,,,0.01017833297373727
25,1.4999999999999999e-05,8.246451377868652,11.897114507783064,,,0.011581843020394444
26,1.5599999999999996e-05,8.21071720123291,11.845560988360429,,,0.011237730039283633
27,1.6199999999999997e-05,8.195795059204102,11.824032888056026,,,0.013059992983471602
28,1.68e-05,8.15517520904541,11.765430831670429,,,0.010100407002028078
29,1.74e-05,8.152044296264648,11.760913879328168,,,0.009813732001930475
30,1.7999999999999997e-05,8.097399711608887,11.682078408033863,,,0.014148634974844754
31,1.8599999999999998e-05,8.099725723266602,11.685434133517498,,,0.011727565026376396
32,1.92e-05,8.099714279174805,11.685417623183016,,,0.011514936981257051
33,1.98e-05,8.042922973632812,11.603485088311974,,,0.012682227010373026
34,2.04e-05,8.043262481689453,11.603974894901631,,,0.009677297028247267
35,2.1e-05,8.011402130126953,11.558010123701434,,,0.009877751988824457
36,2.1599999999999996e-05,7.988041877746582,11.524308403438358,,,0.010806284029968083
37,2.2199999999999998e-05,7.989741325378418,11.526760188109058,,,0.011148434015922248
38,2.28e-05,7.943469047546387,11.46000340235015,,,0.011187958007212728
39,2.34e-05,7.9635910987854,11.489033385885188,,,0.012830122956074774
40,2.3999999999999997e-05,7.899322032928467,11.396312723290825,,,0.00936227903002873
41,2.4599999999999998e-05,7.901778221130371,11.399856253829201,,,0.013799252978060395
42,2.52e-05,7.893671035766602,11.388160057709324,,,0.014141742023639381
43,2.5799999999999997e-05,7.867165565490723,11.349920747185884,,,0.011606247979216278
44,2.6399999999999995e-05,7.844047546386719,11.31656849566936,,,0.010650114039890468
45,2.6999999999999996e-05,7.825450897216797,11.289739202134763,,,0.0091725840466097
46,2.7599999999999997e-05,7.844882011413574,11.3177723742254,,,0.009877691976726055
47,2.8199999999999998e-05,7.777982711791992,11.2212570864224,,,0.010924604954198003
48,2.88e-05,7.758081436157227,11.192545614756758,,,0.01344474998768419
49,2.94e-05,7.744350910186768,11.17273665303038,,,0.011426052020397037
50,2.9999999999999997e-05,7.739320755004883,11.165479673094573,,,0.010502658027689904
51,3.06e-05,7.748599052429199,11.178865426776527,,,0.009564025967847556
52,3.119999999999999e-05,7.700512886047363,11.109491753002091,,,0.0111259919940494
53,3.1799999999999994e-05,7.72117805480957,11.13930528949446,,,0.011419599992223084
54,3.2399999999999995e-05,7.666632652282715,11.060612907765673,,,0.012098487000912428
55,3.2999999999999996e-05,7.645503997802734,11.03013070272675,,,0.010953891032841057
56,3.36e-05,7.630183696746826,11.008028180368465,,,0.009488564974162728
57,3.42e-05,7.604479789733887,10.970945281189426,,,0.010272548999637365
58,3.48e-05,7.611432075500488,10.980975309387745,,,0.0110171579872258
59,3.539999999999999e-05,7.577116966247559,10.931469071440981,,,0.012072538956999779
60,3.5999999999999994e-05,7.563581466674805,10.911941473331414,,,0.011807784962002188
61,3.6599999999999995e-05,7.559314727783203,10.905785870291732,,,0.0095095339929685
62,3.7199999999999996e-05,7.53254508972168,10.86716544621398,,,0.009921262972056866
63,3.78e-05,7.5533223152160645,10.89714064639816,,,0.011289276008028537
64,3.84e-05,7.476330757141113,10.786065307373114,,,0.012547364982310683
65,3.9e-05,7.484907627105713,10.798439115137391,,,0.012204575992655009
66,3.96e-05,7.45008659362793,10.748202982820365,,,0.012403767963405699
67,4.02e-05,7.458283424377441,10.760028509893692,,,0.010001372022088617
68,4.08e-05,7.445313930511475,10.741317485410422,,,0.01076345395995304
69,4.14e-05,7.396507263183594,10.67090434849417,,,0.013267179019749165
70,4.2e-05,7.390893459320068,10.66280534149974,,,0.013244176981970668
71,4.259999999999999e-05,7.350078105926514,10.603921233566727,,,0.014036495995242149
72,4.319999999999999e-05,7.372350692749023,10.63605378412333,,,0.014508255990222096
73,4.3799999999999994e-05,7.315630912780762,10.554224438842805,,,0.009332624031230807
74,4.4399999999999995e-05,7.315867900848389,10.554566340352721,,,0.010265094984788448
75,4.4999999999999996e-05,7.327828407287598,10.571821703679088,,,0.01149121398339048
76,4.56e-05,7.297986030578613,10.528768254792697,,,0.011416043038479984
77,4.62e-05,7.293420791625977,10.522182007195255,,,0.011643167003057897
78,4.68e-05,7.261916637420654,10.476731120155835,,,0.009810135001316667
79,4.7399999999999993e-05,7.272317886352539,10.491736950408917,,,0.00983137497678399
80,4.7999999999999994e-05,7.22780179977417,10.42751381306252,,,0.010913114005234092
